2019-04-01 16:10:46 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-腾讯云云市场用户服务运营', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'ZSC-专利工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27259-高级研究员', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25927-游戏测试经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25927-高级测试开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'S2-PCG税务管理经理(北京)', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30628-腾讯广告开放平台服务端PHP开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '20354-业务运维工程师 ', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG16-智能交通数据分析产品经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15583-Unity游戏开发工程师(深圳)', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG16-高级秘书（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG16-内容运营经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '32032-高级游戏项目经理（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25927-高级移动客户端开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30628-腾讯广告系统后台开发高级工程师（研发中心-北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21528-媒介传播经理（海外/财经媒体方向）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25663-泛互联网行业解决方案专家（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25663-泛互联网业务架构师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '28607-122 微信支付高级金融风控数据挖掘工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG14-高级品质工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '17759-腾讯视频商业分析师（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30359-灯塔web前端高级开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25663-泛文娱行业解决方案专家（深圳总部）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25663-泛文娱行业解决方案专家（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25663-泛互联网行业解决方案专家（深圳总部）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG02-腾讯云解决方案架构师（成都）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25663-泛互联网行业高级产品经理(北/上/深）（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25663-泛互联网行业高级产品经理(北/上/深）（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25928-云游戏高级客户端技术开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25928-云游戏后台高级开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30359-C++高级后台开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25663-泛互联网行业高级产品经理(北/上/深）（深圳总部）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TA-T+平台培训经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30621-腾讯社交广告渠道和市场运营经理(新闻视频广告 深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27192-互娱市场与用户研究经理（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30624-腾讯广告华东服饰用品行业销售（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '26787-政府关系及行业合作经理（游戏） ', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'GY0-【国际业务部】Business Development Manager - TSA (Korea) ', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'GY0-【国际业务部】Business Development Manager - Cloud (Hong Kong）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG10-高级产品经理（海外浏览器核心功能迭代方向）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG02-腾讯云教育行业高级产品经理（课程）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30360-QQ会员-IOS开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30621-腾讯社交广告效果广告运营经理（新闻视频广告 深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30621-腾讯社交广告品牌广告运营经理（新闻视频广告 深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30360-QQ会员-Web前端开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23295-互娱腾讯游戏整合品牌经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21528-版权商务-日语', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG14-运营开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG14-web前端高级开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG14-高级产品经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG14-质量运营工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'WXG-培训专家（广州）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'IEG-HRBP（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30623-腾讯广告联盟后台功能策略开发高级工程师（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30624-腾讯广告华东服饰用品行业销售（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG12-运营支撑系统高级产品经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'WXG09-高级市场营销经理（体育营销方向）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'WXG08-122 图像视频算法研究员（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15583-3d动画特效设计', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG02-腾讯云高校产品经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30933-海外PM（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CDG-组织发展经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '31506-腾讯云运营开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30934-海外公共关系及推广经理/资深经理 Manager/Senior Manager of Public Relations and Promotion ', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30934-海外社群内容策略关系管理经理 Community Strategy Manager（深圳总部）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30934-海外市场传讯资深经理 Senior Manager of Marketing Communication ', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25663-腾讯云泛互联网后台开发高级工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG16-搜索引擎高级架构师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG02-腾讯云教育行业总监（北京/深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29912-短视频项目经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29923-社交产品交互设计师(深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27192-互娱用户研究项目经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27192-互娱用户研究产品经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27441-投资公司管理经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25663-泛互联网高级后台工程师(深圳)', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29777-金融云保险行业售前架构师（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG14-应用宝平台运营产品经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG14-应用宝平台运营产品经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23486-前端开发组长', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-腾讯云域名产品WEB开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '18428-腾讯金融业务高级研发工程师(深圳)', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27092-商业化运营经理（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27092-高级营销策划经理（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG02-腾讯云交付项目经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:02 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG05-高级运营开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23671-企鹅号产品经理-OM平台建设', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23671-企鹅号产品经理-OM发文能力', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23671-企鹅号产品经理-CP活跃&增长', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23671-企鹅号产品经理-洞察工具CRM', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23671-企鹅号产品经理-洞察工具CP管理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG14-社交业务后台开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG14-Elasticsearch研发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29912-微视产品策划', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29912-产品运营', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23671-企鹅号产品经理-CP激励机制', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG22-用户增长专家', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15570-端游3D动作设计师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15569-魂斗罗手游后台开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27216-视觉设计师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG11-推荐系统算法研发工程师（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG11-游戏AI高级产品经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG11-游戏AI高级算法研究员（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG11-游戏AI高级系统工程师(深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29777-腾讯云区块链高级产品经理（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30359-深度学习系统后台开发高级工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG02-腾讯云教育行业方案架构师（成都）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG04-腾讯新闻后台测试开发工程师（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29777-金融云证券行业售前架构师（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29777-金融云银行行业业务架构师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29777-腾讯金融云产品运营组长', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29777-金融售中架构师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29777-金融云区块链高级研发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23516-业务流程管理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29476-制片经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21530-腾讯音乐集团组织发展高级经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-内容推荐策略高级产品经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-全民k歌海外产品经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-全民k歌海外用户增长产品策略经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:03 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27566-互动小说游戏资深运营（深圳）', 'publish_time': '2019-04-01'}
